cluster_id,item_id,x,y,item_name
46,225870,3.2950906127713595,-3.208922324239763,d & h plastering co
46,226399,-1.2840589963972804,2.693600049386688,lawrence l lang
46,294102,-0.7173487983430821,-3.14530020119403,g a western construction co
46,294916,2.7403546485653347,-1.8160519552161012,g and m construction
46,294969,-1.762802013877815,5.778147800844035,j b concrete construction inc
46,294970,-0.6782198647053257,-3.2397598839202115,k l e construction inc
46,297291,-1.4592245494656555,4.176538333606292,j sterling
46,306230,2.5668680957225702,-2.228258823731648,fitzsimons gayle e
46,324369,-2.8347446003021144,1.5678943041878213,p & f holdings llc
46,330666,1.8548056966003903,3.5725330371830344,j & l farms
46,330984,4.5414926475615145,3.043018397987681,michael b lavinsky
46,334525,2.771458911226257,-2.0914839639845586,s & p renfroe constructionol llc
46,334595,2.762673916687836,-2.1557802952415903,brezin ben w/ d v m
46,334611,3.010896058987118,-2.0944887142156072,jerome p mc hugh & associates
46,336227,-3.657744266858853,3.902415784513013,william g horlbeck pc
46,337269,-3.920409597331603,-1.3785251954469566,r p publishing inc
46,337270,2.0485174035952025,-2.7958687220152294,r p publishing
46,344421,-2.0428528624053555,5.684638017841929,d & d tire service inc
46,384744,-1.467758772375623,5.632079841403557,b & b electric inc
46,388337,-4.3177708886167965,3.5472247560044736,m & m music
46,388352,-4.287373385130405,3.5726412003661268,m & n roofing
46,388368,-4.2942128906389945,3.5623411524907205,m & e painting
46,388531,-4.293073941800016,3.573000725130105,m & v precision mfg
46,388606,-4.316429991408585,3.550350592259852,m & m mechanical
46,388801,-4.2840830990577805,3.5851804515854107,m & a welding
46,388985,-4.351720369395219,3.530284540928184,m & m excavation co.
46,388986,-4.352917431178524,3.5286301308483656,m & m excavation co
46,389180,-4.317453547007972,3.549427643763796,m & c communications
46,389277,-4.288808732179832,3.594323365392506,m & m auto reconditioning inc
46,391167,0.9484411310708986,3.0110018797000335,c bracket m ranch
46,391242,-3.7741750118416872,4.271161164965201,richard w laugesen
46,391248,-3.0278764178253987,2.5349656970078045,honorable john c porfilio
46,403235,0.006618874725709482,0.3153400581399069,c j auto
46,406067,3.4930130834486137,-1.8552559180290296,b and b installation
46,406070,4.613330423182805,-0.07361501591093146,b & b printers gunnison incorporated
46,406072,-1.6206419721277063,-0.798572202586146,b & b glass & window inc
46,406135,4.011293215648669,-1.9380364171119195,b & b building maintenanceenanceenance
46,412288,3.1557345855500136,2.82268662658472,d & g plumbing & heating
46,412363,5.366379657147223,-0.9542189738582638,d & g fence
46,412516,5.390937905319519,-0.9500397757909599,d & g hardware inc
46,412554,5.361869815478358,-0.9978796602575288,d & g ventures llc
46,412563,5.399319001419594,-0.8989493887921438,r & d stores inc
46,412564,5.3564979149145655,-0.9674464779860368,d & g protect
46,415636,-3.6742464030573823,3.720992776233632,d & w ceramics
46,426268,-2.735472508412855,5.212964640790377,janet m green co
46,426882,0.21158603879290144,0.3003914282855685,m & j trucking inc
46,426883,0.15147797619118558,0.2653471357333729,m & j trucking inc
46,429139,-1.3035252244324456,5.080623048276936,l w st john middle school
46,430080,-0.7984391167906614,-3.1515191022639715,s d c construction management inc
46,448168,-0.01738235274244899,5.670095700557816,j & b financial
46,448209,-2.245646930618032,1.6603130918920628,k & b hunting club l l c
46,448217,2.2276349609034463,0.9784025260004248,c & b electric company
46,471925,-1.0677581885871603,-1.387270102178798,"h c p iii commerce city, inc"
46,475137,1.9565207333301065,-0.0030951701434841056,k c tax & bookkeeping
46,477276,4.649258452862993,-0.8012431462170853,t & l autobody
46,485468,4.8163808163093655,1.7502930752822181,b & d foundations inc
46,529010,-2.807840730443933,-1.9948246502712692,thomas convey co i n c
46,542571,-0.4337739107685077,5.181927307647303,s & k sub corporation
46,556068,-2.01704643287742,3.7762407165693666,g w media marketing inc
46,556111,2.132681663475688,-1.6394559459142268,g w s
46,560389,-2.1286239277224657,3.4023254361283586,j r miniatures
46,560390,-2.276728241116877,3.4763590851350274,j r miniatures hobbies & craft
46,561573,-0.3059332258788881,-4.0027123954499215,d & h landscaping & home
46,579016,3.2610732586283966,-3.382912997108323,el d masonry
46,580209,1.881073817673324,-0.7548503143915315,j&m cleaning
46,580450,-1.5541876420051146,5.419784434802739,g & s vending inc
46,581998,1.17393091276721,-1.106308854927066,c & t service
46,583915,4.1006122517946855,0.5606168245919437,c g enterprises inc
46,598253,4.663776456824076,2.1644989134149752,r j s tire inc
46,622597,-2.1594164425780717,5.427661132243929,p & k's auto body inc
46,624993,-2.2837224409568626,5.2286442226322425,"j & k electric co., inc."
46,638048,-0.051452264611209615,3.6907946019548588,e & h resources
46,645780,3.9347386606644457,-0.8579436131336567,jeanette e beichle
46,645818,1.2854898633044969,-4.881257699302499,connie e powell
46,645819,2.5799044145798655,-3.814353136868297,m & e carpet cleaning
46,661487,-3.503927424512544,4.6071535264356465,michael l larimore dc ccst
46,672274,-3.478342549067414,0.7604886920627602,luis h summers
46,703837,3.2469804952786867,-1.4217347960238698,l & c marketing llc
46,738353,1.903657165786258,4.650550254246684,r & r bar & grill
46,762836,1.6225924349645129,0.737878974681596,a & s salvage inc
46,771810,3.2350485915983533,-0.4132462243002203,staybridge suites-denver s
46,776929,4.814219428882313,0.7383714273111899,b & b welders supply
46,791497,3.4427170956949187,-1.883281503125238,h and h woodworking
46,793097,-0.4041981798848053,3.129379459136149,j & j removal
46,796172,4.41026589308025,-1.5388254470121898,e a sween co
46,799421,2.5015072069925584,-0.15966012773888047,a & r excavating
46,808044,-0.6006518652538829,-2.6335180942956815,b & v specialties inc
46,816632,1.3205764243043734,-1.850671260059836,p & c llc
46,826730,-2.2499638911657853,3.2948592974175384,b & d's laundromat
