cluster_id,item_id,x,y,z,item_name
3,231737,2.7872640051250657,0.9350191610920128,-2.1756038521317884,us post office
3,232860,2.787220897242853,0.9350059409836796,-2.1755487357387606,us post office
3,235045,2.7872586338982264,0.935018615452216,-2.175601680709027,us post office
3,235180,2.7872630340971614,0.9350178424883246,-2.1756059436458224,us post office
3,235400,2.7871878537115533,0.9349972986559943,-2.175550366752295,us post office
3,235606,2.7872838773377473,0.9350258542006352,-2.175621836574769,us post office
3,235770,2.7872595830046056,0.9350173100306791,-2.175604742817767,us post office
3,235859,2.7872879193914897,0.935028647716976,-2.1756240054927605,us post office
3,236273,2.787259169891833,0.9350190509977532,-2.1756003892783244,us post office
3,236338,2.787287962835344,0.9350274135142124,-2.1756244096788238,us post office
3,236853,2.7872599669515683,0.9350175908369645,-2.1756023684671697,us post office
3,236995,2.7872628041121152,0.9350167684121341,-2.175605733862734,us post office
3,237412,2.787263222165268,0.9350190734510282,-2.1756050375424425,us post office
3,238816,2.7872646235814416,0.935019434211512,-2.175605566014072,us post office
3,239039,-0.2905281445605797,-1.7737904348373577,1.5611688714775305,universal card service
3,239076,2.787094675204419,0.9360679678196082,-2.1761198272397806,crescent post office
3,239383,2.7872634746419256,0.9350186480447826,-2.175605023053281,us post office
3,239628,2.7872869015135167,0.9350279605058508,-2.1756223598015403,us post office
3,239816,2.787288240571174,0.9350287374086652,-2.175623544944336,us post office
3,243158,-1.3842263797822707,-0.4828284688237424,1.1036716328872411,floor machine service center
3,281202,0.5254405475618189,-2.9853483152147615,0.7067639573270965,curves for women
3,283253,1.5745861409514643,-1.1662254268641143,-0.5899569163835231,usdanfc
3,283342,1.5126214959591773,0.2807656788963134,0.7895254568711598,kiowa conservation district
3,293194,-0.5350450218082947,2.0716128543429466,0.4115657494331895,fleck construction
3,294460,-0.20166161809910652,1.5484737173301857,0.8302461614511312,diedrich construction co
3,308469,0.6108519929659273,-1.642982223225191,-2.0503512207085133,chris long
3,313072,2.358412130866206,1.8657353848924896,1.3504063793261272,strasburg mini storage
3,313242,2.329648892340438,1.8695441307796992,1.3432902740296775,park meadows self storage
3,313362,2.322783892118052,1.8899746061531582,1.2852298700735345,sandco mini storage
3,313418,2.340561132139573,1.8790039462581043,1.3182137326584202,chambers mini storage
3,354715,-2.2595264106445465,0.33270230765203035,-1.434060731805318,shamrock lawn maintenanceenance
3,365444,0.9718815900001064,-0.07613176987281225,0.6094823319582933,triad sportswear
3,383508,-0.2653977602804361,-2.0878479766990545,1.953469493753763,at home tv service
3,387521,0.6026912606648815,-0.4812048988469572,-0.09536553440721657,crazy camper creations
3,391177,-0.32441004653583433,-0.16977933782829274,-0.16532397506677435,judicial dept-court
3,391206,-1.677120789688989,2.114391468483904,-0.29516077249314593,delta county combined court
3,391223,-1.6453100168739687,2.1014040655957658,-0.3262254582595966,rio blanco county court
3,396981,0.9057253799694772,-2.243122032711585,-1.134589941685182,eagles aerie home
3,401776,-0.04488449451632991,0.26230498293882604,-1.0927739157232512,lavon apts
3,403524,0.482663470788287,-0.4194083827046627,-1.2987842761441666,squire duchess apartments
3,413788,-2.3725277354210688,-0.8191845406599336,0.39251835074540775,jewett trucking & traansportat
3,428641,-1.2875283810300686,-0.7389378105844535,0.6008792885094923,all pro automotive
3,430117,-0.03450160633385882,-1.0481156768586783,1.8749444914549411,commercial printers
3,430219,0.026966011092940414,-1.0455912949023007,-0.9470138269779884,downing enterprises
3,447686,-0.2282689886005497,0.7745666014230342,-1.3620608008165904,country craft and supplies
3,500661,1.6890208231736226,1.3428274054288016,-0.2819447401563493,peak management
3,513162,1.7748129130982044,2.180058015225068,-0.6075274752909504,rocky mountain floral supply
3,515961,-1.4570256391634269,1.3010021027329597,-0.08960577507492065,gordon's landscaping
3,533210,-0.8270201880022185,-1.5653769938201507,2.1232896650987563,willis diesel service
3,533311,-0.8256923757713409,-1.5804248057904002,2.125219319779553,mannys diesel service
3,560584,0.5860313095079045,-2.9987554086787216,0.6881779338618371,hair attitude by charles
3,565458,-0.5805415721856301,0.033860600766288766,-2.06128063798258,earth energy solutions
3,568189,0.05447163228083547,1.7206860474522223,-0.8482331087346082,last mile logistics
3,581518,-0.9981094351327274,1.1499260130662958,-0.7100257671443493,country classic dairies
3,592213,-1.1272750052817364,-2.575940557329879,-1.0796952412181158,rocky mountain stucco system
3,597970,2.830452336291825,0.05934549545348242,1.8309809460623956,payne interiors
3,624712,-1.5124870845158234,2.3668954858658084,-0.4208236789929963,tophers welding
3,624749,-1.5300543800077395,2.3932145062479018,-0.4466437181168618,baca welding
3,632592,0.2630733449498092,-1.3805298193622602,0.9951537880254188,papa murphy's regional office
3,642208,0.5127743526165803,0.4993376527369229,-1.9042103140205309,salida blue granite company
3,665184,-2.43646599616748,-0.028617154400883818,-1.2402545186590277,european house clng
3,675367,0.6151743222543888,-0.27745951807415564,2.734156920091732,dahn yoga & tai chi
3,676843,2.2049760673524155,1.9075178211231263,1.258561824378727,mesa storage rentals
