cluster_id,item_id,x,y,z,item_name
79,25211,1.9689492754812041,1.664522025225157,2.059016764135857,corner liquor & gas
79,33608,-0.6023432823846575,0.0074836312956406735,-1.0725076017220194,blue mesa sports grill
79,48420,2.3825867826297493,1.8595306147778896,2.4519439390179865,bear valley conoco
79,48427,2.3797521004680786,1.8439875740704943,2.449749167515544,west evans conoco
79,48437,2.3821249300745944,1.864625988869378,2.455728641299812,car care conoco
79,65449,1.168113683676962,-1.8868411900750692,1.3406124969130335,south west signature
79,67765,1.1078564707674283,0.8299905603470598,-0.3263578112529236,new star print o services llc
79,68829,2.372469834680964,0.32969202191352803,-0.7457737137896541,la plata view homes llc
79,82429,2.361909017722787,0.8648890006956499,-0.049465389398371265,melissa miller state farm
79,90438,0.15603288828019132,-0.8788352851198857,2.3590225524555,golden star resources ltd
79,90442,0.1428704050772844,-0.907028620352036,2.390457888432942,golden star resources ltd
79,95344,-2.6259607142256622,0.5853963040920525,1.171476959139964,hertz car rental
79,96903,0.23566273745529726,2.8828444877914383,-1.7120063929274119,aaa colorado - east metro district office
79,97104,0.23602680082408825,2.8834713567239088,-1.7114502163105256,aaa colorado - north metro district office
79,107410,-1.4694050236680294,-0.44055861237901695,-2.7623301634361486,club at pradera
79,111972,2.37791247904728,1.8644315012055488,2.4510981319993808,happy canyon shamrock service center
79,112047,-0.4149795529770373,0.8816119983271548,0.29846766536508024,sierra downs llc
79,112094,-0.517321663958476,0.9099787552748352,0.3097674784959564,sierra water service
79,112099,-1.3927723385779678,-0.3668636365342233,-2.516236098399081,sierra club rocky mountains
79,116245,-2.293809403566817,-0.7659152963946886,-0.22438154168475485,vail resorts mountain div
79,116254,-2.0818282748380432,-0.6271127417938751,-0.5593252033795504,vail resorts
79,118451,3.0415097602367336,-0.3981193625646184,-0.035374464922643775,neighborhood dealers
79,126746,-1.85429355078462,-0.041065958791126685,-1.951292990791768,harrow sports
79,129318,2.3394922516280263,1.877804587090595,2.4109821546469865,eco gas
79,130590,2.3836982828210096,1.8598728121859445,2.456496795142729,wiggins junction truck stop
79,130891,2.375694970408062,1.8482914877466723,2.453409572640835,midland depot
79,131214,-1.493531835224746,-1.8386960441398368,-1.5049661929467155,regal entertainment
79,150691,0.5323527387491075,0.3244740974303917,0.7072439715522598,aspen club-poudre valley hlth
79,153146,2.632957185560381,-1.6651657953639383,-0.2321047853609806,camping world rv body shop
79,157996,-1.8283791485586285,-0.7955183228793508,-0.6644894902507518,brunswick zone heather ridge
79,164071,-0.5725455521354255,1.2132259419787723,2.294185033894244,greenwood park apt
79,168139,0.00015493054843661484,3.022753507695257,-1.405807413658121,tudor travel
79,170394,-0.8376638991635531,2.5939039996898865,-0.44384601087972864,hilton grand vacations club
79,170396,-0.7413256664320801,2.6928642770083253,-0.42887450558995904,hilton grand vacations club
79,173427,1.1399656122331268,-0.43894347782400295,1.1545328863744204,four seasons river inn & rv
79,178480,0.7253822999548146,-0.7097250892386266,-1.1414189962764936,solvista basin at granby ranch
79,185841,-1.3178382366566943,2.105869256068444,0.3099195459847945,valley nissan and subaru
79,192389,-1.3875126226188457,0.5793336671877637,-2.962199237886666,omni interlocken resort golf
79,196937,-2.575394580070049,-1.5560935990375675,0.8318591776427661,blue mountain cafe
79,196938,-2.574928654597831,-1.5560236919322892,0.8318386589848445,blue mountain cafe
79,196939,-2.574896456802132,-1.5558434849720189,0.8316086001757881,blue mountain cafe
79,197069,-2.5916929548194307,-1.5400112829488442,0.8458148000464009,"mountain sites postcards, inc"
79,218040,2.419524017474713,-0.6300078400884842,0.7188127135007902,cruz's boat storage
79,219278,1.45445373580689,-1.60138951018678,-0.5113583421288941,mountain island ranch
79,244980,2.5227825425173016,0.30244782176825263,-0.688313288806369,kersey mobile home park
79,268632,2.7125470015793733,-0.03518377163503023,-0.3925448910186896,brown's park store & rv park
79,290700,-0.2995800387028526,0.6258076362624013,-2.8440748678128487,craig koy golf inc
79,316975,-1.0845651300551522,-0.2585976989243651,-3.1827492757207776,cordillera summit golf course
79,316996,0.003437431684926055,1.0991479088185638,-3.2007544503920093,wellshire golf course
79,316997,-1.1233047499305864,-0.2023332157777612,-3.148639478803482,los verdes golf club
79,317004,-0.05764435754143463,1.0589153346420723,-3.1728575553640197,john f kennedy golf course
79,317022,-0.9020558967547204,0.5031882900466802,-3.0688297492281116,hugo golf club
79,332446,1.067544748140377,1.277423363039559,-0.2082803701180564,american legion
79,340720,1.1812484724552341,0.7440402151163599,0.93148519983933,high valley center
79,341066,2.3899889475864184,1.8549181737297795,2.4526520171286244,hill petroleum
79,341073,1.0525278782030272,2.57377917183402,0.34071990188261897,stub's gas & oil
79,341128,2.262147679954625,1.8590682420308269,2.338869848536016,tri valley gas
79,350010,-1.4514110329742342,0.39176605893748606,-2.179873775292981,wilson sweeping
79,355117,2.756554510886527,-1.6423849308338023,0.04486348980055166,la mesa rv campground
79,358397,2.4732685073131164,0.3191112171485725,-0.7665265406939512,limon mobile home & r v park
79,358801,2.4381566513457527,0.3260221989747097,-0.7746766351275344,palmer lake mobile home ranch
79,358900,2.5011660690672746,0.34160771500521303,-0.7951763795677307,pinon hills mobile estates
79,358965,2.499749203328945,0.32757163998635164,-0.7541760306473417,pinion pines mobile home park
79,359113,2.4084037689719997,0.3226914012238506,-0.7617512325127446,swarts mobile home park llc
79,359138,2.4720142835411076,0.3229714813564312,-0.7675675992630488,granby jones mobile home park
79,359168,2.4770965744442957,0.3234593247430048,-0.7621424844230936,evans mobile home park
79,359182,2.4801038162953293,0.3176757125320279,-0.7427802615606895,lee mobile home park
79,359276,2.283296544464415,0.2727669481050249,-0.6981182949467934,crystal valley mobile home prk
79,359277,2.4934349988387523,0.3187233516727349,-0.7543565692995499,aspen-basalt mobile home park
79,361713,2.7392588147621413,-1.1979113928315537,0.4145415476004361,buck n bull rv park
79,369410,2.9987035534414805,0.832826593130264,1.10295537132089,navajo state park
79,369411,2.9997685211411738,0.8346083516795668,1.1035089916241383,navajo state park
79,369637,3.029754230460082,0.8102495097382941,1.096787620986033,eldorado canyon state park
79,369638,3.02977839777811,0.8103432509892895,1.0968047407012202,eldorado canyon state park
79,369639,3.035487191072808,0.8083118376727663,1.096044970268221,eldorado canyon state park
79,369640,3.03821572190594,0.7959256159100359,1.103192835920371,eldorado canyon state park
79,369667,3.012411260295902,0.7759742212541698,1.125339799366625,golden gate canyon state park
79,383134,1.6231468661102335,-0.14142920775392862,2.3515214568318945,dillon marina
79,383135,1.748107640017761,0.08869298453638881,2.3840096730597597,town of dillon
79,389724,0.5402949984976623,1.2218166090035318,1.5998848874997509,metro playhouse
79,395014,0.06104618829759074,2.6373508169060766,1.5769183629324053,rocky mountain pet sitters
79,405684,2.603236241984121,-0.18106126023472566,-0.3241627420908313,winter park condo
79,405917,-0.2424024049699251,2.8720434641804005,-0.4999892517916541,caribbean place llc
79,419289,1.020308337598804,0.8627074783221137,-1.7830951746130481,kendra d rivers
