cluster_id,item_id,x,y,item_name
92,430,0.6570208958765674,0.3819621922989463,freedom financial & mortgage
92,828,-0.6925010433667621,0.2269981063020011,bowen's rv storage
92,847,-0.12539735737432592,0.6491905245554509,twenty mile self storage
92,7918,-0.4442882074580074,-0.4700430115610586,qwest communications international
92,9671,-0.6658298485221946,-0.6948433687510847,nextel communication
92,10660,-0.0704445457110055,0.5304216232625774,investing services
92,15096,0.38511193351526457,0.2708719895882601,big kahuna enterprises ll
92,17347,0.525844204667824,0.7126331113940404,liberty global ventures
92,21592,-0.15718715400470776,0.2790292442829433,rising sun janitorial service
92,23167,-0.2360411414840774,0.02947427408802622,colorado acute special care
92,26854,-0.053815493717041696,0.0645034972103907,miner street business corporation
92,35210,0.12597808629085594,-0.3564169379349871,"wow! internet, cable & phone"
92,35958,-0.5982031301083789,0.021548038105197537,athletic performance
92,41192,-0.4158141023060681,-0.01569536821229318,senior community service emplymnt
92,41820,0.05871054146762245,0.3762475940529718,bean business systems america
92,42679,0.5424246175246527,0.8344142944528148,liberty media
92,42856,-0.4208100801320317,-0.4045181365193156,"national association of securities dealers, inc"
92,44784,0.23141681988938326,0.22204054343259866,play based technologies llc
92,46957,0.4298412957665914,-0.4901605385256515,mobile access
92,47780,0.1134865575869288,-0.4188514112073416,conoco oil
92,50274,-0.29771272237981433,-0.6366997254147019,thomas j. power & associates
92,50311,0.7734486933989336,-0.3494009623285625,envision systems corporation
92,50346,-0.7588148942464998,-0.4643563988643658,community funding
92,52176,0.6228539840246513,-0.17115095198252495,wrs windy river systems
92,52200,0.6419442156683711,-0.17960974273072255,windy river systems
92,53079,-0.2327096425430161,0.4003501647096862,array biopharma
92,54187,-0.990592618605394,-0.33089917552843384,medical simulation corp
92,55393,0.018065386075304824,-0.4326892070991799,j rowan design & constr
92,56263,-0.01638697439327934,-0.15016487382361626,discover home
92,61125,0.4346614729680886,-0.19035655261176995,network drilling technology
92,61147,0.04901330004213298,-0.2718472525967905,worthy group boulder
92,62009,0.8123894859664249,0.1389798772349736,aspect management corporation
92,62408,0.39903469473059106,0.10274357147927833,echo star technologies corp
92,64498,0.1333899615940462,-0.8379017554516409,master image
92,65474,-0.5831878922871858,0.2612518332462413,advantage wireless southwest
92,69584,-0.3526552349392036,0.3031503221864964,massively parallel techs
92,71343,0.4359319407890748,0.7924018222907321,timberjack partners llc
92,71451,-0.5761194472125962,0.10977801601850147,air rentals incorporated
92,74398,0.3032163393460144,-0.7203481795986796,lock & load paintball
92,76812,0.00873046356002925,0.5112600903449234,delia's retail company
92,91460,0.6925396303003304,0.5689339740883799,lenders asset management corp.
92,95178,0.8652122064990693,-0.35974764935782083,vmo systems
92,95906,0.8258966459484971,0.9080532641065272,gid group
92,96377,0.7907474844307938,0.2767844315008829,correctional healthcare management
92,101888,0.3911235416843622,-0.03935261001420585,hexagon.
92,104187,0.2773525636999987,0.2030906604160053,global crossing conferencing
92,104369,0.10555558043355794,0.1977829696466114,"information handling services group, inc."
92,105919,0.3661286305324023,0.7049735811351686,star worth properties llc
92,106507,0.8264746819181268,-0.4154611898172973,csg systems
92,111397,-0.5218731358298144,-0.6700097985495983,diamond shamrock refining co.
92,111398,-0.528332209557554,-0.6694059332877159,diamond shamrock refining co
92,118349,0.14811263569743394,-1.1625966634512306,tnt electronic
92,120901,-0.6324627015662847,-0.4564960058386194,newmont mining corporation of canada ltd
92,123199,-0.31788412333121924,-0.3761632862506763,associated computer consultant
92,126970,0.5585008291566194,0.2073920081552756,analyte logic
