cluster_id,item_id,x,y,item_name
24,4087,-2.3746680408532064,-4.10359549510503,trackvia
24,5304,-3.53028506776352,-0.8453115803324275,rally software development corp.
24,7891,-2.3882707248178976,-4.1020865702234195,logrhythm
24,11914,-2.7010482075599156,0.03523911034029525,level three international inc
24,15575,-0.541812914545549,-4.6134288283885985,somalogic
24,23412,-2.45254396681238,-4.094930301120969,symplified
24,23787,-0.7022207130035693,-0.034862591122529686,kaneb pipe line operating partnership
24,30997,0.5332122204536562,1.7280689610416151,"market force information, inc."
24,31002,0.4614810812361733,1.4835194347949685,market force information
24,32487,-2.369863513936061,-4.111538274260616,cartasite
24,35820,-1.2796219778235889,-4.449765988759671,ip commerce inc
24,37052,-0.8024927367458788,0.04503904120323856,thc global
24,41066,-2.2212521930708884,-1.6661302826602062,cargill steel
24,41180,1.0861281360438766,0.11313278655595622,aarp elder watch
24,42085,0.07921934084016385,-4.014598451257756,minutekey
24,43283,-2.024292766275104,0.26028461430017624,"visions by gates, ltd"
24,44346,-3.03094124928942,-0.5503230742414122,sci systems
24,44978,-2.6666140367383218,-3.807190747062,lexmark international inc.
24,47025,-2.4675437019162842,-4.09502813530293,mocapay
24,52339,-0.8233757101931429,-4.832361226107586,brevity
24,52611,-0.3597720769630087,-1.6867582719454446,mayne holdings
24,54585,1.1324526392138956,-2.765533460983435,g & d home business system
24,55775,-2.660172946780648,0.2107719671736632,advantage network systems
24,55811,-2.512403131137812,-0.08897321630293477,netresults network solutions
24,62295,0.7643308146893736,2.451005198604283,northstar management group
24,63625,-0.7558989731528707,-1.2068003327738306,backflip studios
24,64670,-1.0402456504639703,1.0821102564495717,mobile accord
24,66466,0.687216710996665,-4.685227030987034,id watchdog
24,70534,-2.385266419928351,-4.108202035071248,medkeeper
24,73174,1.702652542241189,-2.042388639905179,uat holdings
24,74360,-0.09224158867165712,-1.2138389007944368,u.s. small business administration
24,74989,-2.5670037789743496,-4.085143903305593,napkin labs
24,75558,-2.6656457716235535,-0.8649319987243058,network solutions
24,82381,-3.2134356174497083,-2.4639275145545287,kevin j best - state farm insurance agent
24,83922,-3.2074030421819972,-2.4618170270682604,patrick hall - state farm insurance agent
24,86034,-3.209485988433676,-2.4496123102747576,will comerford - state farm insurance agent
24,90770,-2.7138889308033507,-3.4935085352486626,information builders
24,97270,-2.56336657951668,-4.087081756817478,format dynamics
24,97693,-3.3026275528835765,-1.2295102626038328,silver creek systems
24,97700,-3.291428326175468,-0.34807290069893865,"silver creek systems, inc."
24,98438,-0.6159345263888377,0.4634379544222232,qwest business partner
24,104023,-1.7567287207284292,1.905585164536224,factor partners i llc
24,110522,2.187160961898897,-1.043387970377694,seasons club-mc kee med center
24,110698,-0.5486717763676127,-4.580361263788748,accruit
24,112719,2.619631361788973,3.150271443455252,cherry creek place
24,113544,-2.3819639092740714,-4.108786570003857,inversoft
24,119537,2.449016387960981,3.484728967540834,edelweiss apartments
24,123124,2.9225376782487538,-0.7158750637395052,computershare trust company
24,124920,0.19503924419595708,2.8707054585725755,shedd group
24,131082,-2.77516426869404,0.015537446936197656,"wall street on demand, inc."
24,131539,-2.835024905829347,-1.4079827765861417,data storage group
24,138290,-0.7878449489971817,2.7117551690354387,pritzkau patent group llc
24,138643,-2.710733874200225,-3.755489891152819,four winds interactive
24,140313,-1.8114335041095837,-4.357075172254623,american commercial sec service
24,141822,-1.963019496636496,1.986013832519972,huge domains
24,148287,-1.3405117671767537,-4.416459751283322,pixorial
24,150860,1.672949770704342,-0.5417316403417417,the aspen institute
24,150883,-1.1169512379881876,2.801113611262895,the dante group inc
24,153317,-0.016389361241232914,1.4067886853697729,"steel balls trading company, llc"
24,157810,-0.2062833457745305,1.7532598293798471,first data merchant services corporation
24,157813,-2.389741174176213,0.5127696374677757,integrated payment systems inc.
24,166397,3.2088209626041566,-2.7945476358298715,wild west ranch
24,167520,-1.3054390573302712,-4.4309652251446625,printfection
24,168822,-2.3964580115164766,-4.107216536617755,adpay
24,171388,-2.2288211400859708,-4.336216780226343,electric rain
24,173515,1.7656866138602392,-1.48233971454337,four seasons tanning & therapy
24,176925,-0.8415751345136541,-4.458177493554022,i-behavior
24,177684,-2.379189346190369,-4.103604563236447,parascript
24,178678,-2.387279263761533,-4.10485017862723,brooksource
24,179322,0.00025128599275256984,-2.095781831285216,source one
24,187689,-0.8405257561864258,-1.2159823633610711,professional data solutions
24,192330,-3.2994367277707912,-0.009235263165957451,"front porch digital, inc."
24,199447,0.44476082377833775,-1.790497513267784,cable innovation of colorado
24,200883,2.9877410457825637,-1.1569863770322781,chase lending
24,202782,0.5815972556573114,-2.022826786753146,career education corporation
24,202808,0.6956321263757124,3.2491390492004264,"wilshire colorado partners, llc"
24,203618,-2.5709489894077406,-4.075250229469592,easy insight
24,222736,-3.5916559030244057,-1.3113995958763156,crane safety inspections
24,244160,3.8397882000222547,1.4204859619396648,terrace mobile home park
24,244911,3.8407301584158087,1.4282544249481817,sylmar mobile home park
24,245164,3.8317264952401966,1.4322676717822342,sunset mobile home park
24,269527,-0.818396114953968,0.3304067735442301,wallnut hill cleaners
24,279266,-0.8669174738102772,3.153362171630701,denver city studios
24,302612,0.8713746455588209,1.2947983553012623,emerald city lawn service llc
24,302797,-0.5614662968695969,0.8260042691590932,boulder lock & safe service
24,303245,-2.441026086898197,-3.512682307996114,martin shea millwork
24,303283,-1.3894643440114385,1.0414479173573483,lew s handyman service
24,303425,-0.8543923061722247,0.756071701778308,bunch cleaning service
24,303802,-0.934142161591044,0.6880196059830992,sparrows cleaning service
24,325218,-1.7800702405846154,1.7292585513451433,wyers capitol group llc
24,331743,1.0423449901137605,-3.6368006430258384,kent l eggleston
24,367468,0.5419701876283352,0.4936061970719047,lawn doctor of pueblo
24,390367,0.00793231768561143,1.3777139028504979,chemical marketing concepts
24,428930,-3.0374801006856735,0.6960031076073431,viaero wireless
24,429691,-0.6111730902443953,2.9809810395543885,knight pest control
24,430205,2.2334870847895374,-0.676348297145846,city of fort morgan
24,430224,4.053342921824989,-0.4637860918131336,united way of morgan county
24,436999,0.9112251799148016,-3.5320835608909125,hair joy beauty supply
24,438980,0.2854953513617795,2.300416516694316,mark chain consulting llc
24,479183,-0.5754291452993322,3.0697092237276054,checkmate pest control
24,479686,1.4708660325260592,-2.378852944319941,executive velocity partners
24,486888,-1.7430141298860882,-1.9653807048685288,alma's bail bonds
24,514031,1.2224019724032658,-0.8400917053119091,first choice construction
24,514401,2.9338114573039897,-1.2030100220531006,sunwest educational credit union
24,514806,2.922881373278805,-1.2307559566435913,first medical credit union
24,520587,2.005325783668628,1.6068626985539218,healthful living llc
24,521539,-0.9770854863680176,-2.846575367908109,ids plumbing
24,527012,0.3406908804109752,2.5925609576539137,shadow mountain consulting llc
24,529597,-0.7223396857104587,-4.808906830406492,peeplesink
24,529753,-1.7648460482488344,-0.510353881664896,high lonesome enterprises llc
24,532596,1.9244278939628727,0.06350558517622673,eagle valley pet hospital
24,536472,-2.0859183945779933,0.9091398257791782,business help inc
24,536914,0.5172573933271631,-2.2333869346737365,job ministries
24,549549,-2.0884376227321964,-1.0248520124932694,ds enterprises inc
24,551491,1.56456286227042,-3.2099109835781934,mark e berthold architect
24,566858,0.17249424521644607,-4.362505005551358,hdr translation & editing
24,567663,4.102732855130503,-0.33916823682367114,young life montrose
24,568614,-1.7784173068544835,-1.5134251508774668,designed communications
24,574399,-2.572327637649279,-1.6813878781096332,sanderson interiors
24,597784,0.9701375669297688,1.3053041641072471,western lawn & landscaping
24,597808,-3.698935094840899,-1.3272100724252922,western vending
24,598311,0.2592553754840747,-0.988436693103508,m&m services llc
24,606151,0.20419322269174384,-2.443339861197173,j&j travel
